Time,Show,Episode
12:00am,,
12:30am,,
1:00am,,
1:30am,,
2:00am,,
2:30am,,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,,
5:30am,,
6:00am,Being Ian,The Kelleys
6:30am,The Kelley Boys and the Mysterious Lighthouse Mystery,
7:00am,Rescue Heroes,
7:30am,League of Super Evil,
8:00am,,
8:30am,,
9:00am,,
9:30am,,
10:00am,,
10:30am,,
11:00am,,
11:30am,,
12:00pm,,
12:30pm,,
1:00pm,,
1:30pm,,
2:00pm,,
2:30pm,,
3:00pm,,
3:30pm,,
4:00pm,,
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,,
6:30pm,,
7:00pm,"A Fairly Odd Movie: Grow Up, Timmy Turner! (2011)",
7:30pm,,
7:57pm,"A Fairly Odd Movie: Grow Up, Timmy Turner! (2011)",
8:30pm,,
9:00pm,Mr. Young,
9:30pm,,
10:00pm,,
10:30pm,,
11:00pm,Life With Boys,
11:30pm,,
