Time,Show,Episode
12:00am,,
12:30am,,
1:00am,,
1:30am,,
2:00am,,
2:30am,,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,,
5:30am,,
6:00am,,
6:30am,,
7:00am,,
7:30am,,
8:00am,,
8:30am,,
9:00am,,
9:30am,The Fairly OddParents,Timmy the Barbarian / No Substitute for Crazy!
10:00am,Tak and the Power of Juju,A Shaman's Shaman / The Gift
10:30am,Monster Buster Club,Battle of the Bandoids
11:00am,Transformers Animated,Along Came a Spider
11:30am,Sound and Fury,
12:00pm,,
12:30pm,,
1:00pm,,
1:30pm,,
2:00pm,,
2:30pm,,
3:00pm,,
3:30pm,,
4:00pm,,
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,,
6:30pm,,
7:00pm,,
7:30pm,,
8:00pm,Avatar: The Last Airbender,The Southern Raiders
8:30pm,Naruto,The Search for the Rare Bikochu Beetle
9:00pm,Zatch Bell!,The Hurricane Test Battle!
9:30pm,Bleach,
10:00pm,,
10:30pm,,
11:00pm,,
11:30pm,,
