Time,Show,Episode
12:00am,The White Shadow,
12:30am,,
1:00am,Island of Adventure (1981),
1:30am,,
2:00am,,
2:30am,,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,,
5:30am,,
6:00am,Willy & Floyd,
6:30am,The Hilarious House of Frightenstein,
7:00am,,
7:30am,Worzel Gummidge,
8:00am,The Lone Ranger,
8:30am,Ghostbusters,
9:00am,"Denver, the Last Dinosaur",
9:30am,Teenage Mutant Ninja Turtles,
10:00am,Casper,
10:30am,Saber Riders,
11:00am,She-Ra: Princess of Power,
11:30am,Dino-Riders,
12:00pm,Puttnam's Prairie Emporium,
12:30pm,Circus,
1:00pm,Special Edition,
1:30pm,StreetNOISE,(Featured: comics; self-defense; water slides; streetkids; Rocky Horror Picture Show in London)
2:00pm,The Father Knows Best Reunion (1977),
2:30pm,,
3:00pm,,
3:30pm,On Our Own,Black Jellybeans
4:00pm,Bonanza,
4:30pm,,
5:00pm,The Judge,
5:30pm,Wild Kingdom,
6:00pm,The Littlest Hobo,(Part 1 of 2)
6:30pm,The Adventures of the Black Stallion,A Friend in Need
7:00pm,Vid Kids,
7:30pm,Dog House,Ted Moves in
8:00pm,Fame,
8:30pm,,
9:00pm,Spatz,
9:30pm,Wide World Of Kids,France to South America
10:00pm,Smith and Smith,
10:30pm,Positive Parenting,(Topic: communication skills)
11:00pm,,
11:30pm,Wild Side,
